Leaf_plate_ID,POWO_ standardized_names,Phylogeny_tip,Solidity,Circularity,Ellipticalness_Index,width_bbx_mm,length_bbx_mm,Aspect_ratio_width/length,area_mm,elevation,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,average_VNE,average_VNN,average_VFE,average_VFEratio,average_Valpha,average_VTotL,average_VLoopL,average_VTreeL,average_VTotW,average_VLoopW,average_VTreeW,average_TotA,average_TotPA,average_VTotLD,average_VLoopLD,average_VTreeLD,average_VTotVD,average_VLoopVD,average_VTreeVD,average_VNND,average_VTotavLen,average_VTotmdLen,average_VTotsdLen,average_VLoopavLen,average_VLoopmdLen,average_VLoopsdLen,average_VTreeavLen,average_VTreemdLen,average_VTreesdLen,average_VTotavWid,average_VTotmdWid,average_VTotsdWid,average_VLoopavWid,average_VLoopmdWid,average_VLoopsdWid,average_VTreeavWid,average_VTreemdWid,average_VTreesdWid,average_VTotavSAr,average_VTotmdSAr,average_VTotsdSAr,average_VLoopavSAr,average_VLoopmdSAr,average_VLoopsdSAr,average_VTreeavSAr,average_VTreemdSAr,average_VTreesdSAr,average_VTotavVol,average_VTotmdVol,average_VTotsdVol,average_VLoopavVol,average_VLoopmdVol,average_VLoopsdVol,average_VTreeavVol,average_VTreemdVol,average_VTreesdVol,average_VavTor,average_VmdTor,average_VsdTor,average_VavOri,average_VsdOri,average_NavBD0,average_NmdBD0,average_NsdBD0,average_NavBD1,average_NmdBD1,average_NsdBD1,average_NavBD2,average_NmdBD2,average_NsdBD2,average_NavA10,average_NsdA10,average_NavA20,average_NsdA20,average_NavA21,average_NsdA21,average_ATA,average_ANN,average_AloopND,average_AavAre,average_AmdAre,average_AsdAre,average_AavEcc,average_AmdEcc,average_AsdEcc,average_AavMaj,average_AmdMaj,average_AsdMaj,average_AavMin,average_AmdMin,average_AsdMin,average_AavPer,average_AmdPer,average_AsdPer,average_AavElg,average_AmdElg,average_AsdElg,average_AavCir,average_AmdCir,average_AsdCir,average_AavRgh,average_AmdRgh,average_AsdRgh,average_AavOri,average_AsdOri,average_AavCnA,average_AmdCnA,average_AsdCnA,average_AavSld,average_AmdSld,average_AsdSld,average_AavDav,average_AmdDav,average_AsdDav,average_AavDmx,average_AmdDmx,average_AsdDmx,average_PTA,average_PNN,average_PloopND,average_PavAre,average_PmdAre,average_PsdAre,average_PavEcc,average_PmdEcc,average_PsdEcc,average_PavMaj,average_PmdMaj,average_PsdMaj,average_PavMin,average_PmdMin,average_PsdMin,average_PavPer,average_PmdPer,average_PsdPer,average_PavElg,average_PmdElg,average_PsdElg,average_PavCir,average_PmdCir,average_PsdCir,average_PavRgh,average_PmdRgh,average_PsdRgh,average_PavOri,average_PsdOri,average_PavCnA,average_PmdCnA,average_PsdCnA,average_PavSld,average_PmdSld,average_PsdSld,average_PavDav,average_PmdDav,average_PsdDav,average_PavDmx,average_PmdDmx,average_PsdDmx
L13,Melampyrum cristatum,Melampyrum_cristatum,0.735195,0.27487,0.7899,7.75280899,38.9044944,0.159115265,165.6861507,314.652677,9.05466212,8.63632633,33.4264253,651.731703,23.7007802,-2.3785849,26.0793651,11.933145,5.86194512,17.2363017,1.29626939,765.624697,83.3486683,47.0930858,18.4283334,230.307237,154.140705,204.147969,,1293,984.6666667,181,0.137045889,0.159311588,229.2599698,205.1160384,24.14393142,0.096144256,0.100234886,0.054219281,NA,42.55192767,5.532429037,4.991716441,0.540712596,0.062468494,0.061061098,0.001407401,25.27794069,0.171782549,0.140036494,0.131326108,0.183630511,0.153121373,0.135924142,0.108998634,0.087295223,0.076744904,0.088863882,0.072470496,0.061034141,0.095320903,0.076153969,0.063021831,0.050465611,0.047505718,0.023933341,0.050127633,0.032284421,0.068111842,0.055741514,0.035977491,0.072145217,0.01838435,0.013317808,0.017285274,0.001785109,0.000591491,0.005011958,0.002037284,0.000688926,0.005394667,0.000286624,0.000166396,0.000391868,1.083819574,1.073516336,0.121059176,-1.303350027,53.38955552,0.105309461,0.086356608,0.070718077,0.096527416,0.076835836,0.061457867,0.060908803,0.058987069,0.029802921,137.1661595,21.60826905,120.6523637,21.47235546,101.0829231,24.12279746,NA,310.3333333,8.165816992,0.073578039,0.046771007,0.083084351,0.776695279,0.828091359,0.185001648,0.373809583,0.316659687,0.299562807,0.195491627,0.182361104,0.137582559,1.100960961,0.843460657,1.000474903,1.964485457,1.784578195,0.776903912,0.891354898,0.743261393,0.836006284,20.24464716,16.8854695,12.20437883,8.823832086,62.33470855,0.088552889,0.050639489,0.11117149,0.896054131,0.914901953,0.082229513,0.033947517,0.034637657,0.01534321,0.081705434,0.085439568,0.046020165,NA,310.3333333,8.165816992,0.132115955,0.091867464,0.1352356,0.724064539,0.751265607,0.143636639,0.475500014,0.419506514,0.292758028,0.293648081,0.280036187,0.151236817,1.312059885,1.170713393,0.786579441,1.607936891,1.517868878,0.425034695,0.802076707,0.809184054,0.135938357,16.11947446,15.53433317,2.82666824,7.440114346,60.82232327,0.147152448,0.09792092,0.158151459,0.922857466,0.933068894,0.041260332,0.050156408,0.048248264,0.023658176,0.132312208,0.127056291,0.065467161
L14,Melampyrum nemorosum,Melampyrum_nemorosum,0.67972,0.34597,0.86052,7.52,27.6,0.19806763,101.9726222,350.83614,6.78310103,8.1143979,29.2214771,738.706536,22.2158908,-5.862049,28.0779397,12.9367742,2.93192066,16.0529574,-2.018202,741.063252,88.3595585,39.1052781,25.5984724,242.046696,134.666478,213.813641,164.303382,1205,1019,314,0.26061263,0.0919721,160.635498,125.641691,34.9938071,0.06654263,0.07447177,0.0380658,24.137756,24.1321265,6.65488169,5.20518823,1.44969346,0.03636601,0.03451954,0.00184646,42.2168214,0.13332365,0.09492221,0.14233227,0.15794327,0.11973032,0.16225591,0.08556766,0.06125113,0.07087084,0.05885004,0.04785061,0.0479006,0.07078962,0.05501109,0.05409216,0.03558622,0.03465874,0.01580997,0.02787065,0.01530391,0.05071707,0.03695079,0.02127021,0.06001896,0.01023237,0.00689887,0.01010967,0.00072862,0.00018224,0.00277955,0.00104774,0.00029725,0.0033761,0.000109,6.44E-05,0.00015161,1.10883874,1.07641474,0.37739665,-3.5835618,51.7940847,0.06740154,0.05459768,0.05354145,0.06728961,0.05176703,0.05233513,0.03756008,0.03742026,0.01997004,141.004953,23.9417615,118.945735,24.3904924,96.6472142,26.9640089,14.9672254,187.5,7.77043432,0.07990078,0.04072932,0.11007951,0.74573497,0.82361633,0.23162974,0.37559553,0.3095343,0.36566683,0.1993599,0.18318205,0.1760596,1.37397416,0.90282776,1.6583148,1.8436608,1.7640915,0.62926631,0.95372634,0.60287662,1.3263253,27.1296137,19.9945303,24.7426311,1.73331203,57.7718866,0.10178996,0.04660329,0.153081,0.88105635,0.89854443,0.09491755,0.02612132,0.02913712,0.01512544,0.06958652,0.07695872,0.04739875,24.1321265,187.5,7.77043432,0.12882623,0.07638171,0.16243407,0.74195767,0.7645029,0.14535201,0.44944365,0.38700136,0.3638044,0.26534713,0.26350598,0.18615634,1.25938686,1.10897634,1.01071247,1.66927387,1.55179402,0.44665091,0.77223758,0.77213147,0.15374713,16.9648217,16.2765846,3.72266723,-0.4348954,55.397385,0.14619851,0.08242313,0.19187413,0.91967855,0.93461435,0.05057596,0.04275574,0.04389642,0.02738183,0.11594344,0.11951564,0.07638856
L16,Silviella prostrata,,0.698552857,0.60171,0.612331429,6.995055359,8.636998816,0.796926619,26.70346485,2453.534653,14.54843239,15.68234315,69.19993757,185.910327,25.2267328,2.586138621,22.64059426,15.80726071,12.2219472,16.57607259,12.0132013,700.6534653,132.0792079,10.27722772,81.18660948,363.9009901,34.95049505,226.0594059,35.52475248,856,642.6,105.2,0.12628,0.16614,95.428,86.8526,8.57488,0.0404,0.041902,0.025896,8.248,8.244,11.5992,10.528253,1.07098,0.01917,0.0185522,0.0006162,77.066,0.1154355,0.09003861,0.09941172,0.12212231,0.09657459,0.10274207,0.07531296,0.05686452,0.06511681,0.03926041,0.03302395,0.02178214,0.04173264,0.03479418,0.02225592,0.02432157,0.02337984,0.01002357,0.01446102,0.00926094,0.01749882,0.01584401,0.01038818,0.01836756,0.00610746,0.00435088,0.0067602,0.00018686,7.73E-05,0.0003826,0.00021048,9.03E-05,0.00040826,4.49E-05,2.66E-05,7.03E-05,1.1041,1.07443,0.28768,-3.5434,51.9368,0.047228,0.0404302,0.025762,0.041264,0.0351906,0.019568,0.0276,0.0261916,0.010852,139.8582,23.33986,120.2174,26.1222,97.50718,29.4621,4.84,214.6,25.516104,0.0246,0.014026,0.03278,0.83698,0.883644,0.15304,0.25194,0.200678,0.20498,0.10575,0.095754,0.068036,0.70518,0.507714,0.68594,2.40806,2.153284,1.11564,0.71516,0.6596,0.54214,23.7252,19.06358,15.2282,-6.143,53.603,0.02995,0.0154412,0.04487,0.8934,0.919524,0.08386,0.01886,0.01875,0.00738,0.046384,0.0448806,0.022982,8.24,214.6,25.516104,0.041,0.025436,0.04908,0.80252,0.836726,0.1343,0.30366,0.252626,0.20936,0.14798,0.137358,0.07186,0.781,0.662502,0.5068,2.02188,1.83376,0.78098,0.7338,0.74842,0.1498,18.011,16.80002,4.60472,-6.7078,53.4288,0.04658,0.027972,0.059498,0.91298,0.92676,0.0507,0.02612,0.024554,0.01168,0.068792,0.064009,0.032696
L17,Graderia scabra,Graderia_scabra,0.780623095,0.391766667,0.842015714,4.230816486,12.42224516,0.434959656,172.0473391,922.533333,17.1894048,11.9211904,57.949795,307.764085,26.1704762,5.60571429,20.5647618,19.9638095,13.518254,20.6584126,13.1495238,852.152381,130.914286,18.5809524,57.0159456,366.2,68.4952381,357.52381,72.352381,3113.33333,2441.66667,547,0.17789333,0.1367,274.7,239.56,35.1246667,0.04366667,0.04565667,0.02995,25.3,25.2633333,10.8456667,9.44855167,1.39742,0.02610333,0.02504733,0.00105767,95.49,0.0904908,0.07489686,0.07022,0.09829297,0.08238283,0.07365493,0.05918058,0.04825875,0.04159672,0.04232945,0.03513828,0.03061891,0.04570417,0.03687193,0.03283714,0.02818117,0.0282133,0.0088592,0.0122232,0.00834182,0.0162133,0.01386013,0.00953177,0.01754849,0.0055197,0.004296,0.00470211,0.00020623,7.51E-05,0.00069457,0.00024468,8.81E-05,0.00076678,4.44E-05,3.02E-05,4.74E-05,1.08056667,1.07183667,0.09733333,-0.9956667,50.4993333,0.04843667,0.03980733,0.03536,0.04575,0.03661467,0.03284,0.03098,0.03028633,0.01396667,135.734333,20.896,120.279,21.6998,102.603667,23.5974667,13.6666667,673.333333,26.24579,0.02183333,0.01694667,0.02243333,0.7878,0.83075667,0.1595,0.22373333,0.20461,0.14323333,0.11991333,0.11540667,0.07151333,0.69436667,0.5816,0.57053333,1.9546,1.79704667,0.74206667,0.67156667,0.61413333,0.52826667,24.8556667,20.3342,15.3073333,2.3231,56.036,0.02758,0.01917133,0.03638,0.86466667,0.88279,0.09283333,0.01836667,0.01921,0.00623333,0.04591333,0.04831167,0.01941,25.3333333,673.333333,26.24579,0.03916667,0.03114333,0.03606667,0.7433,0.77269,0.13996667,0.27446667,0.25484333,0.14123333,0.1661,0.16106,0.07616667,0.75896667,0.71507667,0.3986,1.67546667,1.57553333,0.4751,0.76033333,0.76936667,0.12666667,17.0296667,16.3337333,3.31253333,-0.1160667,54.3116667,0.04431,0.03383333,0.0468,0.91133333,0.92348333,0.04856667,0.02786667,0.02759333,0.01103333,0.07407333,0.07291033,0.03112333
L2,Monochasma sheareri,Monochasma_sheareri,0.903143333,0.26864,0.948773333,2.778735177,21.5071322,0.12179165,41.50309341,208.758621,13.9675765,8.82787351,28.1818531,825.212381,29.9655172,-1.3482759,31.3137931,21.6733714,4.13735634,24.1461685,3.99367818,1575.91954,225.643678,48.7701149,47.6006908,597.206897,171.563218,576.103448,171.609195,995.833333,782.333333,172.666667,0.16817273,0.1408427,100.278825,84.1435682,16.1360902,0.04848624,0.05189184,0.03015899,9.00897486,9.00696201,11.3379829,9.6498424,1.68813687,0.03088252,0.02960223,0.00128096,89.1443601,0.1005352,0.07404317,0.09049221,0.10642735,0.07883647,0.09451749,0.0758899,0.05529914,0.06723446,0.04849266,0.03898266,0.03608936,0.05381326,0.04217679,0.03840978,0.02782401,0.02687582,0.01212966,0.01533976,0.00970755,0.01896365,0.01740868,0.01123276,0.02038696,0.00707916,0.00459171,0.00775129,0.00028195,0.00010321,0.00073136,0.00034014,0.00012652,0.00081319,5.98E-05,3.15E-05,8.34E-05,1.09713236,1.07509723,0.20812721,-2.9134194,56.2193051,0.05770678,0.04586526,0.04136185,0.05288776,0.0417236,0.03562311,0.03208948,0.0302942,0.01988638,137.299502,24.3711439,120.433638,25.98807,99.3181134,30.3725464,4.79962322,214.833333,25.4226064,0.02235993,0.00902508,0.03689497,0.8218978,0.89426012,0.22497318,0.23924821,0.16953948,0.24079122,0.08818757,0.07352062,0.08104064,0.71713108,0.436287,0.9668498,2.60900085,2.27040886,1.32679515,0.81720864,0.57855412,1.00912712,27.8435821,20.8074338,26.2546761,5.97148369,67.1066714,0.02975114,0.01022528,0.05551542,0.86206201,0.88302931,0.10814263,0.01511119,0.01557256,0.00751675,0.03647263,0.03631394,0.02423955,9.01496201,214.833333,25.4226064,0.04197212,0.02483402,0.05697036,0.79004895,0.82868472,0.14794114,0.29852298,0.23891256,0.23548494,0.14144654,0.13044455,0.08448645,0.77080088,0.64567373,0.5909902,2.01901624,1.79816722,0.82745068,0.74879111,0.75020403,0.2312802,18.1161102,16.7711876,5.26819022,-0.5667834,64.6322103,0.04880943,0.02683527,0.07113898,0.90818861,0.92378102,0.05470685,0.02466536,0.02357263,0.01317952,0.06526288,0.06084793,0.03768223
L20,Euphrasia antarctica,Euphrasia_dinarica,0.723144,0.631378,0.615356,9.971783292,12.0297216,0.813642252,58.3406016,879.614286,6.11226193,10.0380952,48.6159989,393.640446,16.8685715,-3.4857143,20.3542856,5.64952381,6.13619054,10.7199999,1.07166665,398.9,53.4571429,18.6285714,35.7510761,147.185714,63.3142857,93.8428571,114.042857,486.333333,381.666667,78.3333333,0.16154667,0.13916667,53.5333333,47.908,5.62603333,0.0598,0.06301333,0.03202,6.57333333,6.56966667,8.57936667,7.754326,0.82508,0.04016333,0.03919933,0.00096233,59.9566667,0.11233667,0.07284412,0.13518973,0.12407925,0.08117378,0.14420999,0.05978361,0.0430563,0.05457475,0.05657644,0.04159722,0.04610462,0.0625771,0.04748014,0.04804262,0.0294492,0.02596473,0.0199047,0.0208415,0.01042702,0.0326311,0.02408017,0.01274221,0.03504261,0.00622282,0.00367289,0.00731866,0.000545,0.00012412,0.00168287,0.00064937,0.00017448,0.00184062,7.13E-05,2.59E-05,1.44E-04,1.1477,1.07957,0.7232,-7.747,54.51,0.06874667,0.05190933,0.05229,0.06245,0.04727633,0.04619,0.03479,0.02924367,0.02557333,142.963667,24.5651,123.089,28.3923667,89.4056,33.6859667,4,106,16.5693467,0.03833333,0.00198333,0.08936667,0.7894,0.85640667,0.21176667,0.23006667,0.07871,0.3389,0.09209,0.03929667,0.12008333,0.6823,0.18436,1.11946667,2.2743,1.98758667,1.118,1.18103333,0.76283333,1.4093,20.5593333,16.4403333,15.5906667,-11.509667,60.192,0.04819667,0.00221633,0.11422333,0.89196667,0.91473333,0.09873333,0.01653333,0.00921667,0.01583333,0.04085333,0.01911333,0.04785,6.6,106,16.5693467,0.0606,0.01266667,0.1203,0.7717,0.81213,0.15513333,0.3041,0.16733667,0.34923333,0.14803333,0.09971,0.1298,0.80473333,0.45836333,0.90846667,1.8997,1.75163333,0.7267,0.76333333,0.77843333,0.17533333,17.5576667,16.1776667,5.19683333,-20.223333,58.0166667,0.07121,0.01379667,0.14522,0.91676667,0.93529,0.05963333,0.0252,0.01815,0.02083333,0.06808667,0.046844,0.05884667
L21,Cycnium adonense,Cycnium_adonense,0.9247675,0.7144825,0.8207825,25.28248588,54.0519068,0.478998468,943.889784,1132.24082,19.1578401,11.9635034,62.2423671,248.403949,27.8412245,8.34653059,19.494694,21.1264626,16.1540816,21.8184354,15.8143537,1036.38776,180.669388,11.2,74.8474179,493.416327,45.2938776,356.620408,119.465306,1526,1242.57143,335.857143,0.22114964,0.11429441,204.353982,162.394877,41.9661045,0.06070106,0.0684804,0.03111208,25.4677877,25.4469729,7.97970586,6.33536455,1.64434202,0.04062063,0.03923535,0.00138586,48.2575492,0.14492429,0.11682647,0.11928651,0.16154202,0.13354888,0.13038906,0.10383306,0.08691532,0.07115768,0.05944678,0.03986621,0.05626826,0.07143404,0.04697997,0.06251004,0.03013606,0.02839442,0.01248191,0.02855461,0.01637671,0.0399736,0.03587782,0.02159352,0.04510916,0.01052228,0.00851178,0.00867275,0.00081658,0.00018634,0.00242569,0.0011119,0.00028523,0.00283245,0.00010128,6.56E-05,0.000155,1.09467387,1.07460841,0.14847548,0.21958234,51.6003145,0.06901189,0.04520055,0.06438189,0.06784839,0.04443027,0.06030044,0.03790917,0.03187529,0.02567538,138.780533,21.6477949,119.313084,21.8808877,100.57987,24.4588158,14.5558903,284.571429,11.0241442,0.06020558,0.04180522,0.05761694,0.78133289,0.82298255,0.1642899,0.36570601,0.3293993,0.23661606,0.19735374,0.17599577,0.12346736,1.27053651,0.95073147,1.07799656,1.93125494,1.77192783,0.70272286,0.62714309,0.54690184,0.56434144,30.1505513,23.0276035,20.9558284,6.40774503,53.5695914,0.0750258,0.04786922,0.07947311,0.86611413,0.87702916,0.09075171,0.02551094,0.02731119,0.00880492,0.06691673,0.07151112,0.02738561,25.5812586,284.571429,11.0241442,0.10413195,0.08138101,0.08882358,0.75514577,0.78602036,0.14323181,0.44664877,0.41376325,0.23555506,0.26297335,0.24733187,0.1266631,1.24079034,1.15205567,0.65455684,1.7403454,1.62289592,0.52441726,0.7284177,0.74117451,0.12852596,17.8869027,16.9577763,3.71281112,6.57574242,52.2940387,0.11765253,0.08859953,0.10529309,0.90846882,0.92360406,0.05390915,0.04276417,0.04150177,0.01811812,0.11599399,0.11207907,0.05110634
L23,Macranthera flammea,Macranthera_flammea,0.691358,0.405742,0.61722,16.49717516,44.65395484,0.33324381,338.6643565,56.9107143,19.0182291,12.4900297,42.9755795,646.071312,32.8392856,3.75357142,29.0857141,21.5309524,17.3494048,26.6592262,10.8416666,1586.67857,177.446429,82.3571429,21.1712573,486.321429,307.5,469.642857,396.732143,1128.26667,933.2,264.066667,0.2336563,0.10649917,112.192881,89.5602348,22.6357126,0.04759907,0.05180256,0.0305754,11.2936755,11.2614457,10.6966778,8.51122746,2.18544965,0.04411494,0.04209819,0.00201742,90.6597499,0.10244959,0.07793312,0.09450011,0.1146113,0.0884887,0.10238695,0.07210828,0.05210074,0.06224528,0.04475585,0.0319472,0.04813987,0.05161834,0.03469448,0.05405964,0.02649518,0.02593454,0.0150145,0.01571913,0.00883508,0.02727437,0.01893189,0.01069837,0.03083337,0.00720134,0.00434352,0.00942769,0.00049532,8.23E-05,0.00220198,0.00064656,0.00010603,0.00255025,8.45E-05,3.22E-05,0.00030271,1.10912924,1.07801909,0.28129075,3.8150715,51.7495409,0.05221582,0.03635819,0.05460437,0.05008611,0.03389521,0.0516154,0.02880984,0.02537961,0.02548643,137.493873,24.4689336,119.226513,24.7979014,100.607186,29.1963129,6.571979,195.733333,18.8468123,0.0353812,0.01889645,0.04914912,0.77855036,0.83794511,0.20126825,0.27036183,0.21348059,0.24974929,0.13184049,0.10886849,0.11640176,0.95144133,0.59719477,1.15309257,2.0385225,1.84511933,0.81785832,0.78920976,0.59864408,0.88197167,29.8705398,20.7902909,27.8560197,25.6555874,47.9113824,0.04840016,0.02139005,0.07711086,0.85723007,0.87537937,0.10956721,0.01722752,0.01857498,0.00870852,0.04533853,0.04786366,0.0277465,11.2185124,195.733333,18.8468123,0.05865588,0.03647086,0.07334733,0.76287136,0.79982926,0.15131069,0.32493816,0.27834696,0.24542717,0.1781654,0.16483194,0.12003638,0.90107347,0.77361681,0.70281747,1.81560628,1.67137083,0.61961024,0.73208699,0.73878568,0.17583795,18.3560193,17.0250571,5.42193164,19.5219422,49.1505703,0.06983166,0.0400735,0.09549966,0.90115124,0.92017026,0.06626235,0.02827301,0.02793825,0.01606913,0.07713178,0.07503144,0.04624969
L24,Leucosalpa madagascariensis,Leucosalpa_poissonii,0.921943333,0.63075,0.810056667,21.57979683,48.56166333,0.429935377,662.0959319,149.346154,25.0419869,10.4961538,69.0232148,166.448459,32.061538,16.7884617,15.2730764,26.5141024,23.4929486,26.7339744,22.7756408,1420.34615,322.192308,20.9615385,94.2973768,828.384615,84.5384615,578.346154,103.153846,1249.55556,1077,362.444444,0.29596576,0.07836454,188.805236,137.893196,50.9112623,0.04395912,0.04613552,0.03855809,24.5085707,24.4136422,7.66938543,5.56701529,2.10238758,0.01698571,0.01443259,0.0025519,43.4839266,0.15379027,0.11945722,0.1488289,0.18408448,0.14373811,0.17545368,0.10786799,0.091018,0.07829129,0.04215138,0.03882362,0.02427371,0.0457224,0.03939429,0.0286695,0.03656179,0.0379281,0.01088538,0.02114687,0.01462585,0.02865838,0.02651739,0.01755224,0.03512044,0.01299148,0.01070239,0.01049614,0.00034468,0.00014376,0.00108015,0.00048655,0.00017289,0.00137423,0.00013188,0.00010377,0.00013096,1.10115035,1.07588329,0.15692437,-0.7796166,49.1334291,0.046419,0.04219518,0.02652431,0.04513374,0.03974233,0.02606741,0.03253827,0.03330537,0.0123038,132.097535,23.1484875,118.652123,22.474178,107.309461,25.4251785,16.665015,170.888889,6.77272134,0.10971892,0.06201376,0.14338093,0.7719636,0.81175195,0.16882407,0.49333382,0.40707165,0.39488836,0.27102907,0.23316797,0.20510256,2.04287189,1.28940951,2.31182082,1.85781191,1.7149406,0.62457146,0.6143239,0.45391872,0.7424944,40.6569872,27.611056,38.4769697,-1.0922692,47.9447111,0.15886119,0.07388361,0.26032517,0.82933136,0.83980096,0.11639443,0.02801068,0.03053929,0.01006909,0.07635522,0.0830476,0.03314141,24.3080866,170.888889,6.77272134,0.15850921,0.09334619,0.19578178,0.74541283,0.77431431,0.14195699,0.53623317,0.45262723,0.38756998,0.31443068,0.28307927,0.20129725,1.53549892,1.27018,1.20028455,1.68638562,1.58153721,0.48033804,0.73242184,0.74015654,0.17741739,18.5044763,16.9851248,6.24524302,-0.671146,46.9898303,0.19476187,0.10292153,0.28858222,0.89578773,0.91823907,0.07314668,0.04736643,0.04598855,0.0237662,0.12977301,0.12438999,0.06892758
